fecha,cod_ine,CCAA,total
2020-03-10,14,Murcia,0
2020-03-11,14,Murcia,0
2020-03-12,14,Murcia,1
2020-03-13,14,Murcia,1
2020-03-16,14,Murcia,2
2020-03-17,14,Murcia,3
2020-03-18,14,Murcia,4
2020-03-19,14,Murcia,6
2020-03-20,14,Murcia,11
2020-03-21,14,Murcia,14
2020-03-22,14,Murcia,16
2020-03-23,14,Murcia,23
2020-03-24,14,Murcia,26
2020-03-25,14,Murcia,33
2020-03-26,14,Murcia,36
2020-03-27,14,Murcia,53
2020-03-28,14,Murcia,58
2020-03-29,14,Murcia,58
2020-03-30,14,Murcia,58
2020-03-31,14,Murcia,59
2020-04-01,14,Murcia,59
2020-04-02,14,Murcia,68
2020-04-03,14,Murcia,72
2020-04-04,14,Murcia,79
2020-04-05,14,Murcia,80
2020-04-06,14,Murcia,81
2020-04-07,14,Murcia,84
2020-04-08,14,Murcia,86
2020-04-09,14,Murcia,87
2020-04-10,14,Murcia,88
2020-04-11,14,Murcia,88
2020-04-12,14,Murcia,91
2020-04-13,14,Murcia,94
2020-04-14,14,Murcia,96
2020-04-15,14,Murcia,97
2020-04-16,14,Murcia,97
2020-04-17,14,Murcia,99
2020-04-18,14,Murcia,102
2020-04-19,14,Murcia,102
2020-04-20,14,Murcia,103
2020-04-21,14,Murcia,104
2020-04-22,14,Murcia,104
2020-04-23,14,Murcia,104
2020-04-24,14,Murcia,105
2020-04-25,14,Murcia,105
2020-04-26,14,Murcia,106
2020-04-27,14,Murcia,106
2020-04-28,14,Murcia,106
2020-04-29,14,Murcia,106
2020-04-30,14,Murcia,108
2020-03-04,15,Navarra,1
2020-03-05,15,Navarra,1
2020-03-06,15,Navarra,1
2020-03-09,15,Navarra,1
2020-03-10,15,Navarra,2
2020-03-11,15,Navarra,3
2020-03-12,15,Navarra,3
2020-03-13,15,Navarra,4
2020-03-16,15,Navarra,5
2020-03-17,15,Navarra,10
2020-03-18,15,Navarra,10
2020-03-19,15,Navarra,11
2020-03-20,15,Navarra,19
2020-03-21,15,Navarra,25
2020-03-22,15,Navarra,30
2020-03-23,15,Navarra,40
2020-03-24,15,Navarra,45
2020-03-25,15,Navarra,51
2020-03-26,15,Navarra,54
2020-03-27,15,Navarra,75
2020-03-28,15,Navarra,84
2020-03-29,15,Navarra,90
2020-03-30,15,Navarra,96
2020-03-31,15,Navarra,99
2020-04-01,15,Navarra,104
2020-04-02,15,Navarra,108
2020-04-03,15,Navarra,119
2020-04-04,15,Navarra,120
2020-04-05,15,Navarra,123
2020-04-06,15,Navarra,124
2020-04-07,15,Navarra,124
2020-04-08,15,Navarra,124
2020-04-09,15,Navarra,124
2020-04-10,15,Navarra,124
2020-04-11,15,Navarra,124
2020-04-12,15,Navarra,124
2020-04-13,15,Navarra,124
2020-04-14,15,Navarra,124
2020-04-15,15,Navarra,124
2020-04-16,15,Navarra,124
2020-04-17,15,Navarra,124
2020-04-18,15,Navarra,127
2020-04-19,15,Navarra,127
2020-04-20,15,Navarra,128
2020-04-21,15,Navarra,128
2020-04-22,15,Navarra,128
2020-04-23,15,Navarra,129
2020-04-24,15,Navarra,129
2020-04-25,15,Navarra,129
2020-04-26,15,Navarra,129
2020-04-27,15,Navarra,130
2020-04-28,15,Navarra,130
2020-04-29,15,Navarra,130
2020-04-30,15,Navarra,132
2020-03-04,16,País Vasco,0
2020-03-05,16,País Vasco,0
2020-03-06,16,País Vasco,1
2020-03-09,16,País Vasco,5
2020-03-10,16,País Vasco,5
2020-03-11,16,País Vasco,15
2020-03-12,16,País Vasco,18
2020-03-13,16,País Vasco,20
2020-03-16,16,País Vasco,29
2020-03-17,16,País Vasco,33
2020-03-18,16,País Vasco,37
2020-03-19,16,País Vasco,44
2020-03-20,16,País Vasco,53
2020-03-21,16,País Vasco,71
2020-03-22,16,País Vasco,81
2020-03-23,16,País Vasco,92
2020-03-24,16,País Vasco,106
2020-03-25,16,País Vasco,119
2020-03-26,16,País Vasco,137
2020-03-27,16,País Vasco,154
2020-03-28,16,País Vasco,176
2020-03-29,16,País Vasco,271
2020-03-30,16,País Vasco,293
2020-03-31,16,País Vasco,307
2020-04-01,16,País Vasco,324
2020-04-02,16,País Vasco,344
2020-04-03,16,País Vasco,363
2020-04-04,16,País Vasco,377
2020-04-05,16,País Vasco,404
2020-04-06,16,País Vasco,410
2020-04-07,16,País Vasco,417
2020-04-08,16,País Vasco,430
2020-04-09,16,País Vasco,433
2020-04-10,16,País Vasco,442
2020-04-11,16,País Vasco,453
2020-04-12,16,País Vasco,459
2020-04-13,16,País Vasco,464
2020-04-14,16,País Vasco,470
2020-04-15,16,País Vasco,471
2020-04-16,16,País Vasco,478
2020-04-17,16,País Vasco,484
2020-04-18,16,País Vasco,490
2020-04-19,16,País Vasco,499
2020-04-20,16,País Vasco,501
2020-04-21,16,País Vasco,507
2020-04-22,16,País Vasco,513
2020-04-23,16,País Vasco,516
2020-04-24,16,País Vasco,518
2020-04-25,16,País Vasco,525
2020-04-26,16,País Vasco,533
2020-04-27,16,País Vasco,538
2020-04-28,16,País Vasco,539
2020-04-29,16,País Vasco,540
2020-04-30,16,País Vasco,541
2020-03-04,17,La Rioja,0
2020-03-05,17,La Rioja,0
2020-03-06,17,La Rioja,0
2020-03-09,17,La Rioja,1
2020-03-10,17,La Rioja,1
2020-03-11,17,La Rioja,1
2020-03-12,17,La Rioja,1
2020-03-13,17,La Rioja,2
2020-03-16,17,La Rioja,13
2020-03-17,17,La Rioja,13
2020-03-18,17,La Rioja,13
2020-03-19,17,La Rioja,15
2020-03-20,17,La Rioja,15
2020-03-21,17,La Rioja,17
2020-03-22,17,La Rioja,17
2020-03-23,17,La Rioja,22
2020-03-24,17,La Rioja,24
2020-03-25,17,La Rioja,33
2020-03-26,17,La Rioja,36
2020-03-27,17,La Rioja,43
2020-03-28,17,La Rioja,43
2020-03-29,17,La Rioja,43
2020-03-30,17,La Rioja,43
2020-03-31,17,La Rioja,51
2020-04-01,17,La Rioja,54
2020-04-02,17,La Rioja,57
2020-04-03,17,La Rioja,64
2020-04-04,17,La Rioja,64
2020-04-05,17,La Rioja,66
2020-04-06,17,La Rioja,66
2020-04-07,17,La Rioja,66
2020-04-08,17,La Rioja,68
2020-04-09,17,La Rioja,69
2020-04-10,17,La Rioja,71
2020-04-11,17,La Rioja,73
2020-04-12,17,La Rioja,73
2020-04-13,17,La Rioja,73
2020-04-14,17,La Rioja,74
2020-04-15,17,La Rioja,75
2020-04-16,17,La Rioja,75
2020-04-17,17,La Rioja,76
2020-04-18,17,La Rioja,78
2020-04-19,17,La Rioja,79
2020-04-20,17,La Rioja,79
2020-04-21,17,La Rioja,81
2020-04-22,17,La Rioja,81
2020-04-23,17,La Rioja,82
2020-04-24,17,La Rioja,82
2020-04-25,17,La Rioja,83
2020-04-26,17,La Rioja,84
2020-04-27,17,La Rioja,85
2020-04-28,17,La Rioja,87
2020-04-29,17,La Rioja,87
2020-04-30,17,La Rioja,88
2020-03-04,00,Total,7
2020-03-05,00,Total,9
2020-03-06,00,Total,11
2020-03-09,00,Total,68
2020-03-10,00,Total,100
2020-03-11,00,Total,142
2020-03-12,00,Total,190
2020-03-13,00,Total,272
2020-03-16,00,Total,432
2020-03-17,00,Total,563
2020-03-18,00,Total,774
2020-03-19,00,Total,939
2020-03-20,00,Total,1141
2020-03-21,00,Total,1612
2020-03-22,00,Total,1785
2020-03-23,00,Total,2355
2020-03-24,00,Total,2636
2020-03-25,00,Total,3166
2020-03-26,00,Total,3679
2020-03-27,00,Total,4165
2020-03-28,00,Total,4575
2020-03-29,00,Total,4907
2020-03-30,00,Total,5231
2020-03-31,00,Total,5607
2020-04-01,00,Total,5872
2020-04-02,00,Total,6092
2020-04-03,00,Total,6416
2020-04-04,00,Total,6532
2020-04-05,00,Total,6861
2020-04-06,00,Total,6931
2020-04-07,00,Total,7069
2020-04-08,00,Total,
2020-04-09,00,Total,
2020-04-10,00,Total,
2020-04-11,00,Total,
2020-04-12,00,Total,
2020-04-13,00,Total,
2020-04-14,00,Total,
2020-04-15,00,Total,
2020-04-16,00,Total,
2020-04-17,00,Total,
2020-04-18,00,Total,
2020-04-19,00,Total,
2020-04-20,00,Total,
2020-04-21,00,Total,
2020-04-22,00,Total,
2020-04-23,00,Total,
2020-04-24,00,Total,
2020-04-25,00,Total,
2020-04-26,00,Total,
2020-04-27,00,Total,
2020-04-28,00,Total,
2020-04-29,00,Total,10721
2020-04-30,00,Total,10776
