Fecha,cod_ine,CCAA,Casos_Diagnosticados,Fallecidos,Hospitalizados,UCI
2020-08-12,16,País Vasco,551,1,32,2
2020-08-13,16,País Vasco,493,0,34,5
2020-08-14,16,País Vasco,517,2,23,2
2020-08-15,16,País Vasco,606,1,24,1
2020-08-16,16,País Vasco,391,0,17,1
2020-08-17,16,País Vasco,287,1,32,4
2020-08-18,16,País Vasco,516,1,33,2
2020-08-19,16,País Vasco,587,5,35,1
2020-08-20,16,País Vasco,713,3,40,3
2020-08-21,16,País Vasco,593,4,36,4
2020-08-22,16,País Vasco,651,5,32,1
2020-08-23,16,País Vasco,449,4,24,4
2020-08-24,16,País Vasco,399,6,37,6
2020-08-25,16,País Vasco,590,5,30,1
2020-08-26,16,País Vasco,737,10,40,4
2020-08-27,16,País Vasco,761,2,47,3
2020-08-28,16,País Vasco,875,9,48,3
2020-08-29,16,País Vasco,659,6,28,3
2020-08-30,16,País Vasco,411,3,18,0
2020-08-31,16,País Vasco,447,4,47,3
2020-09-01,16,País Vasco,566,10,58,3
2020-09-02,16,País Vasco,602,6,55,5
2020-09-03,16,País Vasco,695,8,44,6
2020-09-04,16,País Vasco,762,8,42,4
2020-09-05,16,País Vasco,610,11,38,3
2020-09-06,16,País Vasco,498,6,29,4
2020-09-07,16,País Vasco,400,9,32,6
2020-09-08,16,País Vasco,670,9,61,5
2020-09-09,16,País Vasco,639,5,59,1
2020-09-10,16,País Vasco,604,8,47,3
2020-09-11,16,País Vasco,686,9,55,5
2020-09-12,16,País Vasco,515,10,33,0
2020-09-13,16,País Vasco,299,7,25,0
2020-09-14,16,País Vasco,306,10,28,5
2020-09-15,16,País Vasco,463,12,41,1
2020-09-16,16,País Vasco,603,14,29,3
2020-09-17,16,País Vasco,527,22,26,3
2020-09-18,16,País Vasco,586,9,25,4
2020-09-19,16,País Vasco,434,10,17,1
2020-09-20,16,País Vasco,389,6,10,2
2020-09-21,16,País Vasco,333,6,29,2
2020-09-22,16,País Vasco,418,8,24,1
2020-09-23,16,País Vasco,525,13,27,2
2020-09-24,16,País Vasco,390,7,22,1
2020-09-25,16,País Vasco,400,12,22,3
2020-09-26,16,País Vasco,488,5,14,1
2020-09-27,16,País Vasco,356,5,14,1
2020-09-28,16,País Vasco,299,7,22,7
2020-09-29,16,País Vasco,443,11,16,2
2020-09-30,16,País Vasco,412,8,16,1
2020-10-01,16,País Vasco,419,3,22,3
2020-10-02,16,País Vasco,441,7,25,1
2020-10-03,16,País Vasco,326,5,13,0
2020-10-04,16,País Vasco,282,4,13,2
2020-10-05,16,País Vasco,351,6,23,1
2020-10-06,16,País Vasco,440,6,18,2
2020-10-07,16,País Vasco,469,2,17,0
2020-10-08,16,País Vasco,484,9,19,2
2020-10-09,16,País Vasco,609,11,20,1
2020-10-10,16,País Vasco,593,7,11,2
2020-10-11,16,País Vasco,369,5,9,1
2020-10-12,16,País Vasco,538,5,9,1
2020-10-13,16,País Vasco,448,8,18,2
2020-10-14,16,País Vasco,689,6,23,1
2020-10-15,16,País Vasco,845,5,22,4
2020-10-16,16,País Vasco,871,10,34,2
2020-10-17,16,País Vasco,751,12,23,5
2020-10-18,16,País Vasco,668,10,18,3
2020-10-19,16,País Vasco,663,5,23,2
2020-10-20,16,País Vasco,840,4,37,2
2020-10-21,16,País Vasco,1024,6,32,2
2020-10-22,16,País Vasco,1213,9,29,5
2020-10-23,16,País Vasco,1157,7,27,2
2020-10-24,16,País Vasco,999,8,20,1
2020-10-25,16,País Vasco,936,8,27,4
2020-10-26,16,País Vasco,970,10,38,2
2020-10-27,16,País Vasco,1139,5,31,3
2020-10-28,16,País Vasco,1178,14,30,3
2020-10-29,16,País Vasco,1287,8,39,6
2020-10-30,16,País Vasco,1385,11,39,4
2020-10-31,16,País Vasco,1093,5,22,1
2020-11-01,16,País Vasco,818,10,32,4
2020-11-02,16,País Vasco,986,14,40,4
2020-11-03,16,País Vasco,1233,21,42,1
2020-11-04,16,País Vasco,1280,10,41,3
2020-11-05,16,País Vasco,1298,9,38,3
2020-11-06,16,País Vasco,1185,12,45,3
2020-11-07,16,País Vasco,1099,9,35,6
2020-11-08,16,País Vasco,961,19,19,3
2020-11-09,16,País Vasco,943,7,50,5
2020-11-10,16,País Vasco,1084,16,44,4
2020-11-11,16,País Vasco,1042,21,39,2
2020-11-12,16,País Vasco,1122,19,34,5
2020-11-13,16,País Vasco,865,24,49,4
2020-11-14,16,País Vasco,865,10,20,4
2020-11-15,16,País Vasco,581,19,25,2
2020-11-16,16,País Vasco,542,14,26,2
2020-11-17,16,País Vasco,706,23,36,3
2020-11-18,16,País Vasco,743,13,19,2
2020-11-19,16,País Vasco,664,19,23,2
2020-11-20,16,País Vasco,585,16,19,2
2020-11-21,16,País Vasco,458,13,10,2
2020-11-22,16,País Vasco,358,11,8,2
2020-11-23,16,País Vasco,355,13,1,1
2020-11-24,16,País Vasco,459,18,0,1
2020-11-25,16,País Vasco,357,15,1,1
2020-11-26,16,País Vasco,403,10,0,0
2020-11-27,16,País Vasco,344,12,0,0
2020-11-28,16,País Vasco,342,3,0,0
2020-11-29,16,País Vasco,265,12,0,0
2020-11-30,16,País Vasco,196,1,1,0
2020-02-09,04,Baleares,1,0,0,0
2020-02-28,04,Baleares,1,0,0,0
2020-03-02,04,Baleares,1,0,0,0
2020-03-03,04,Baleares,3,0,0,0
2020-03-04,04,Baleares,1,0,1,0
2020-03-06,04,Baleares,1,0,0,1
2020-03-07,04,Baleares,0,0,1,0
2020-03-08,04,Baleares,2,0,0,1
2020-03-09,04,Baleares,2,0,1,0
2020-03-10,04,Baleares,1,0,0,0
2020-03-11,04,Baleares,5,0,1,0
2020-03-12,04,Baleares,6,3,2,0
2020-03-13,04,Baleares,8,0,3,1
2020-03-14,04,Baleares,7,0,5,1
2020-03-15,04,Baleares,20,0,1,0
2020-03-16,04,Baleares,13,0,1,1
2020-03-17,04,Baleares,35,1,3,0
2020-03-18,04,Baleares,46,0,2,1
2020-03-19,04,Baleares,42,1,8,2
2020-03-20,04,Baleares,75,1,10,3
2020-03-21,04,Baleares,68,5,10,6
2020-03-22,04,Baleares,57,3,8,9
2020-03-23,04,Baleares,89,3,12,7
2020-03-24,04,Baleares,104,5,4,6
2020-03-25,04,Baleares,89,3,8,6
2020-03-26,04,Baleares,89,4,6,7
2020-03-27,04,Baleares,97,5,12,8
2020-03-28,04,Baleares,77,6,4,2
2020-03-29,04,Baleares,60,6,6,1
2020-03-30,04,Baleares,73,7,6,6
2020-03-31,04,Baleares,55,8,4,4
2020-04-01,04,Baleares,98,7,8,6
2020-04-02,04,Baleares,88,9,2,5
2020-04-03,04,Baleares,61,5,3,2
2020-04-04,04,Baleares,45,6,2,1
2020-04-05,04,Baleares,19,2,4,1
2020-04-06,04,Baleares,55,2,0,2
2020-04-07,04,Baleares,34,10,3,1
2020-04-08,04,Baleares,43,10,3,0
2020-04-09,04,Baleares,23,5,0,0
2020-04-10,04,Baleares,16,7,0,1
2020-04-11,04,Baleares,16,5,0,0
2020-04-12,04,Baleares,12,2,1,1
2020-04-13,04,Baleares,15,5,0,1
2020-04-14,04,Baleares,18,8,2,0
2020-04-15,04,Baleares,11,8,0,0
2020-04-16,04,Baleares,27,7,1,0
2020-04-17,04,Baleares,15,8,0,2
2020-04-18,04,Baleares,10,3,1,1
2020-04-19,04,Baleares,14,3,0,0
2020-04-20,04,Baleares,9,1,2,0
2020-04-21,04,Baleares,15,3,0,0
2020-04-22,04,Baleares,4,2,0,0
2020-04-23,04,Baleares,7,2,0,0
2020-04-24,04,Baleares,4,1,0,0
2020-04-25,04,Baleares,5,4,0,0
2020-04-26,04,Baleares,5,3,0,0
2020-04-27,04,Baleares,6,2,0,0
2020-04-28,04,Baleares,5,6,0,0
2020-04-29,04,Baleares,9,3,0,0
2020-04-30,04,Baleares,9,4,0,0
2020-05-01,04,Baleares,6,1,0,0
2020-05-02,04,Baleares,2,0,0,0
2020-05-03,04,Baleares,1,1,1,0
2020-05-04,04,Baleares,5,1,0,0
2020-05-05,04,Baleares,6,1,1,0
2020-05-06,04,Baleares,8,0,0,0
2020-05-07,04,Baleares,6,4,0,0
2020-05-08,04,Baleares,4,0,1,0
2020-05-09,04,Baleares,2,0,0,0
2020-05-10,04,Baleares,2,4,0,0
2020-05-11,04,Baleares,7,2,0,0
2020-05-12,04,Baleares,6,0,0,0
2020-05-13,04,Baleares,10,1,0,0
2020-05-14,04,Baleares,17,1,1,0
2020-05-15,04,Baleares,14,1,0,0
2020-05-16,04,Baleares,5,0,2,0
2020-05-17,04,Baleares,5,0,1,0
2020-05-18,04,Baleares,12,2,3,0
2020-05-19,04,Baleares,10,0,1,1
2020-05-20,04,Baleares,12,1,0,0
2020-05-21,04,Baleares,8,0,2,0
2020-05-22,04,Baleares,5,0,1,0
2020-05-23,04,Baleares,4,1,0,0
2020-05-24,04,Baleares,1,0,0,0
2020-05-25,04,Baleares,2,0,0,0
2020-05-26,04,Baleares,8,1,0,0
2020-05-27,04,Baleares,7,0,0,0
2020-05-28,04,Baleares,10,0,0,0
2020-05-29,04,Baleares,5,0,0,0
2020-05-31,04,Baleares,2,0,1,0
2020-06-01,04,Baleares,4,0,0,0
2020-06-02,04,Baleares,7,0,0,0
2020-06-03,04,Baleares,4,0,1,0
2020-06-04,04,Baleares,4,0,0,0
2020-06-05,04,Baleares,3,0,0,0
2020-06-06,04,Baleares,3,0,0,0
2020-06-08,04,Baleares,3,0,0,0
2020-06-09,04,Baleares,1,0,0,0
2020-06-10,04,Baleares,4,0,1,0
2020-06-11,04,Baleares,5,0,1,0
2020-06-12,04,Baleares,7,0,0,0
2020-06-13,04,Baleares,2,0,0,0
2020-06-14,04,Baleares,4,0,0,0
2020-06-15,04,Baleares,5,0,0,0
2020-06-17,04,Baleares,3,0,0,0
2020-06-18,04,Baleares,5,0,0,0
2020-06-19,04,Baleares,12,0,1,0
2020-06-20,04,Baleares,1,0,0,0
2020-06-21,04,Baleares,3,0,0,0
2020-06-23,04,Baleares,3,0,0,0
2020-06-25,04,Baleares,2,0,0,0
2020-06-26,04,Baleares,10,1,1,0
2020-06-27,04,Baleares,3,0,0,0
2020-06-28,04,Baleares,2,0,0,0
2020-06-29,04,Baleares,11,0,0,0
2020-06-30,04,Baleares,6,0,0,0
2020-07-01,04,Baleares,7,0,0,0
2020-07-02,04,Baleares,3,0,0,0
2020-07-03,04,Baleares,4,0,0,0
2020-07-04,04,Baleares,4,1,0,0
2020-07-06,04,Baleares,1,0,0,0
2020-07-07,04,Baleares,3,0,1,0
2020-07-08,04,Baleares,5,0,0,0
2020-07-09,04,Baleares,2,0,0,0
2020-07-10,04,Baleares,10,0,0,0
2020-07-11,04,Baleares,4,1,0,0
2020-07-12,04,Baleares,5,0,0,0
2020-07-13,04,Baleares,1,0,1,0
2020-07-14,04,Baleares,5,0,1,0
2020-07-15,04,Baleares,13,0,1,0
2020-07-16,04,Baleares,13,0,1,0
2020-07-17,04,Baleares,6,1,0,0
2020-07-18,04,Baleares,6,0,0,0
2020-07-19,04,Baleares,4,0,1,0
2020-07-20,04,Baleares,6,0,1,0
2020-07-21,04,Baleares,6,0,1,0
2020-07-22,04,Baleares,4,0,1,0
2020-07-23,04,Baleares,26,0,1,0
2020-07-24,04,Baleares,32,0,2,0
2020-07-25,04,Baleares,23,0,0,1
2020-07-26,04,Baleares,37,0,2,0
2020-07-27,04,Baleares,20,0,1,1
2020-07-28,04,Baleares,31,0,3,0
2020-07-29,04,Baleares,36,0,4,0
2020-07-30,04,Baleares,58,0,2,0
2020-07-31,04,Baleares,83,0,4,0
2020-08-01,04,Baleares,60,0,3,0
2020-08-02,04,Baleares,46,0,0,0
2020-08-03,04,Baleares,89,0,3,0
2020-08-04,04,Baleares,141,0,2,0
2020-08-05,04,Baleares,115,0,2,1
2020-08-06,04,Baleares,172,1,2,1
2020-08-07,04,Baleares,205,0,4,1
2020-08-08,04,Baleares,169,0,8,0
2020-08-09,04,Baleares,96,0,2,0
2020-08-10,04,Baleares,235,0,8,0
2020-08-11,04,Baleares,205,0,7,1
2020-08-12,04,Baleares,238,0,9,0
2020-08-13,04,Baleares,343,0,5,1
2020-08-14,04,Baleares,320,0,12,4
2020-08-15,04,Baleares,179,0,9,3
2020-08-16,04,Baleares,173,1,8,1
2020-08-17,04,Baleares,341,2,16,4
2020-08-18,04,Baleares,359,1,9,2
2020-08-19,04,Baleares,376,2,16,1
2020-08-20,04,Baleares,344,1,13,2
2020-08-21,04,Baleares,321,0,10,1
2020-08-22,04,Baleares,224,0,16,1
2020-08-23,04,Baleares,203,2,12,1
2020-08-24,04,Baleares,260,4,21,7
2020-08-25,04,Baleares,305,0,25,1
2020-08-26,04,Baleares,349,2,8,4
2020-08-27,04,Baleares,249,1,23,5
2020-08-28,04,Baleares,294,3,18,2
2020-08-29,04,Baleares,276,0,20,6
2020-08-30,04,Baleares,118,9,16,3
2020-08-31,04,Baleares,258,2,17,2
2020-09-01,04,Baleares,263,3,14,2
2020-09-02,04,Baleares,239,4,22,3
2020-09-03,04,Baleares,224,2,25,2
2020-09-04,04,Baleares,183,2,21,2
2020-09-05,04,Baleares,134,1,16,0
2020-09-06,04,Baleares,90,1,12,3
2020-09-07,04,Baleares,170,3,16,1
2020-09-08,04,Baleares,166,4,15,1
2020-09-09,04,Baleares,175,2,11,0
2020-09-10,04,Baleares,154,3,14,2
2020-09-11,04,Baleares,127,1,23,2
2020-09-12,04,Baleares,68,3,15,0
2020-09-13,04,Baleares,63,3,15,5
2020-09-14,04,Baleares,140,0,14,2
2020-09-15,04,Baleares,242,2,16,3
2020-09-16,04,Baleares,278,3,12,2
2020-09-17,04,Baleares,218,1,21,3
2020-09-18,04,Baleares,176,3,9,3
2020-09-19,04,Baleares,123,3,16,4
2020-09-20,04,Baleares,78,2,12,2
2020-09-21,04,Baleares,111,5,8,1
2020-09-22,04,Baleares,162,5,13,3
2020-09-23,04,Baleares,168,1,9,0
2020-09-24,04,Baleares,130,3,8,1
2020-09-25,04,Baleares,169,3,9,1
2020-09-26,04,Baleares,98,1,9,0
2020-09-27,04,Baleares,60,1,4,0
2020-09-28,04,Baleares,63,2,5,0
2020-09-29,04,Baleares,150,1,10,1
2020-09-30,04,Baleares,112,5,8,0
2020-10-01,04,Baleares,101,3,8,2
2020-10-02,04,Baleares,116,2,9,0
2020-10-03,04,Baleares,119,4,2,1
2020-10-04,04,Baleares,65,0,2,0
2020-10-05,04,Baleares,83,1,12,0
2020-10-06,04,Baleares,107,0,8,0
2020-10-07,04,Baleares,113,1,6,2
2020-10-08,04,Baleares,131,0,6,1
2020-10-09,04,Baleares,116,2,8,1
2020-10-10,04,Baleares,107,2,11,0
2020-10-11,04,Baleares,107,2,12,3
2020-10-12,04,Baleares,76,1,4,1
2020-10-13,04,Baleares,110,3,10,1
2020-10-14,04,Baleares,178,3,5,0
2020-10-15,04,Baleares,90,0,7,1
2020-10-16,04,Baleares,162,0,9,0
2020-10-17,04,Baleares,115,0,4,1
2020-10-18,04,Baleares,89,1,3,0
2020-10-19,04,Baleares,157,2,3,1
2020-10-20,04,Baleares,192,1,12,1
2020-10-21,04,Baleares,190,1,11,2
2020-10-22,04,Baleares,247,2,13,1
2020-10-23,04,Baleares,208,0,10,0
2020-10-24,04,Baleares,166,0,13,2
2020-10-25,04,Baleares,113,0,13,1
2020-10-26,04,Baleares,243,0,16,3
2020-10-27,04,Baleares,263,3,5,2
2020-10-28,04,Baleares,250,1,11,2
2020-10-29,04,Baleares,240,2,11,2
2020-10-30,04,Baleares,242,0,18,2
2020-10-31,04,Baleares,179,0,6,0
2020-11-01,04,Baleares,141,1,10,6
2020-11-02,04,Baleares,173,2,15,0
2020-11-03,04,Baleares,288,3,17,1
2020-11-04,04,Baleares,247,2,18,4
2020-11-05,04,Baleares,271,4,12,0
2020-11-06,04,Baleares,120,0,19,0
2020-11-07,04,Baleares,333,3,12,1
2020-11-08,04,Baleares,134,0,8,4
2020-11-09,04,Baleares,205,0,22,4
2020-11-10,04,Baleares,230,2,12,3
2020-11-11,04,Baleares,186,3,11,3
2020-11-12,04,Baleares,224,2,12,1
2020-11-13,04,Baleares,227,3,9,3
2020-11-14,04,Baleares,152,1,8,0
2020-11-15,04,Baleares,145,2,10,2
2020-11-16,04,Baleares,227,0,19,2
2020-11-17,04,Baleares,187,1,22,1
2020-11-18,04,Baleares,181,0,8,1
2020-11-19,04,Baleares,193,0,8,2
2020-11-20,04,Baleares,132,1,4,2
2020-11-21,04,Baleares,145,2,8,1
2020-11-22,04,Baleares,135,0,7,1
2020-11-23,04,Baleares,163,0,10,4
2020-11-24,04,Baleares,182,3,15,3
2020-11-25,04,Baleares,173,1,12,2
2020-11-26,04,Baleares,240,4,8,1
2020-11-27,04,Baleares,161,0,5,0
2020-11-28,04,Baleares,196,0,10,0
2020-11-29,04,Baleares,113,0,0,1
2020-11-30,04,Baleares,79,0,0,0
2020-02-13,17,La Rioja,0,0,1,0
2020-02-19,17,La Rioja,0,0,1,0
2020-02-23,17,La Rioja,2,0,0,0
2020-02-26,17,La Rioja,1,0,0,0
2020-02-29,17,La Rioja,1,0,1,0
2020-03-02,17,La Rioja,0,0,1,0
2020-03-03,17,La Rioja,5,0,2,0
2020-03-04,17,La Rioja,11,0,2,0
2020-03-05,17,La Rioja,14,0,2,0
2020-03-06,17,La Rioja,35,0,2,1
2020-03-07,17,La Rioja,29,0,4,0
2020-03-08,17,La Rioja,22,0,1,0
2020-03-09,17,La Rioja,39,1,3,0
2020-03-10,17,La Rioja,22,1,4,0
2020-03-11,17,La Rioja,41,0,3,1
2020-03-12,17,La Rioja,35,0,15,2
2020-03-13,17,La Rioja,35,1,10,1
2020-03-14,17,La Rioja,19,0,13,4
2020-03-15,17,La Rioja,38,1,13,5
2020-03-16,17,La Rioja,42,2,19,2
2020-03-17,17,La Rioja,70,0,17,0
2020-03-18,17,La Rioja,46,0,24,0
2020-03-19,17,La Rioja,68,4,32,3
2020-03-20,17,La Rioja,73,12,34,4
2020-03-21,17,La Rioja,84,9,25,5
2020-03-22,17,La Rioja,61,0,18,4
2020-03-23,17,La Rioja,108,9,27,3
2020-03-24,17,La Rioja,173,6,37,6
2020-03-25,17,La Rioja,182,13,47,4
2020-03-26,17,La Rioja,164,9,54,2
2020-03-27,17,La Rioja,150,6,52,3
2020-03-28,17,La Rioja,126,6,36,2
2020-03-29,17,La Rioja,88,7,28,1
2020-03-30,17,La Rioja,132,10,21,2
2020-03-31,17,La Rioja,185,13,41,4
2020-04-01,17,La Rioja,132,6,33,4
2020-04-02,17,La Rioja,117,15,34,0
2020-04-03,17,La Rioja,217,16,42,0
2020-04-04,17,La Rioja,98,11,34,0
2020-04-05,17,La Rioja,86,11,21,0
2020-04-06,17,La Rioja,102,14,25,3
2020-04-07,17,La Rioja,94,15,25,1
2020-04-08,17,La Rioja,81,15,21,0
2020-04-09,17,La Rioja,93,7,24,2
2020-04-10,17,La Rioja,98,9,22,0
2020-04-11,17,La Rioja,61,4,10,0
2020-04-12,17,La Rioja,29,5,8,0
2020-04-13,17,La Rioja,49,12,14,0
2020-04-14,17,La Rioja,55,11,12,0
2020-04-15,17,La Rioja,57,8,15,0
2020-04-16,17,La Rioja,52,8,14,2
2020-04-17,17,La Rioja,47,8,16,1
2020-04-18,17,La Rioja,19,5,8,1
2020-04-19,17,La Rioja,14,8,3,0
2020-04-20,17,La Rioja,24,3,7,0
2020-04-21,17,La Rioja,27,5,6,1
2020-04-22,17,La Rioja,31,5,6,0
2020-04-23,17,La Rioja,31,2,2,0
2020-04-24,17,La Rioja,19,5,5,0
2020-04-25,17,La Rioja,18,3,0,0
2020-04-26,17,La Rioja,5,5,1,0
2020-04-27,17,La Rioja,8,4,5,1
2020-04-28,17,La Rioja,17,1,8,0
2020-04-29,17,La Rioja,18,2,2,0
2020-04-30,17,La Rioja,8,1,2,0
2020-05-01,17,La Rioja,2,0,0,0
2020-05-02,17,La Rioja,2,1,1,0
2020-05-03,17,La Rioja,1,1,2,0
2020-05-04,17,La Rioja,10,1,0,0
2020-05-05,17,La Rioja,8,1,1,0
2020-05-06,17,La Rioja,9,2,2,0
2020-05-07,17,La Rioja,5,4,3,0
2020-05-08,17,La Rioja,0,2,0,0
2020-05-09,17,La Rioja,0,2,0,0
2020-05-10,17,La Rioja,1,1,0,0
2020-05-11,17,La Rioja,0,1,1,0
2020-05-12,17,La Rioja,4,0,0,0
2020-05-13,17,La Rioja,5,0,0,0
2020-05-14,17,La Rioja,2,0,0,0
2020-05-15,17,La Rioja,7,1,2,0
2020-05-16,17,La Rioja,1,2,0,0
2020-05-17,17,La Rioja,0,1,0,0
2020-05-18,17,La Rioja,7,1,2,0
2020-05-19,17,La Rioja,3,3,0,0
2020-05-21,17,La Rioja,3,3,0,0
2020-05-22,17,La Rioja,1,1,0,0
2020-05-23,17,La Rioja,0,1,0,0
2020-05-24,17,La Rioja,1,0,1,0
2020-05-25,17,La Rioja,3,0,1,0
2020-05-27,17,La Rioja,0,0,1,0
2020-05-28,17,La Rioja,4,0,0,0
2020-05-29,17,La Rioja,3,0,0,0
2020-05-30,17,La Rioja,0,1,0,0
2020-06-01,17,La Rioja,1,0,0,0
2020-06-02,17,La Rioja,1,0,0,0
2020-06-03,17,La Rioja,1,1,0,0
2020-06-04,17,La Rioja,3,0,0,0
2020-06-05,17,La Rioja,0,1,1,0
2020-06-06,17,La Rioja,4,0,0,0
2020-06-07,17,La Rioja,1,0,1,0
2020-06-09,17,La Rioja,1,0,0,0
2020-06-10,17,La Rioja,0,0,1,0
2020-06-11,17,La Rioja,3,0,1,0
2020-06-12,17,La Rioja,1,0,0,0
2020-06-13,17,La Rioja,1,0,0,0
2020-06-14,17,La Rioja,1,0,0,0
2020-06-16,17,La Rioja,1,0,0,0
2020-06-18,17,La Rioja,2,0,0,0
2020-06-19,17,La Rioja,1,0,0,0
2020-06-22,17,La Rioja,0,1,0,0
2020-06-24,17,La Rioja,2,1,0,0
2020-06-25,17,La Rioja,2,0,0,0
2020-06-26,17,La Rioja,0,1,0,0
2020-06-30,17,La Rioja,1,0,1,0
2020-07-01,17,La Rioja,1,0,0,0
2020-07-04,17,La Rioja,0,1,0,0
2020-07-07,17,La Rioja,1,0,0,0
2020-07-08,17,La Rioja,1,0,0,0
2020-07-09,17,La Rioja,1,0,0,0
2020-07-10,17,La Rioja,15,0,0,0
2020-07-11,17,La Rioja,3,0,0,0
2020-07-12,17,La Rioja,3,0,1,0
2020-07-13,17,La Rioja,2,0,1,0
2020-07-14,17,La Rioja,4,0,0,0
2020-07-15,17,La Rioja,1,0,0,0
2020-07-16,17,La Rioja,2,0,0,0
2020-07-17,17,La Rioja,8,0,0,0
2020-07-18,17,La Rioja,3,0,0,0
2020-07-20,17,La Rioja,6,0,0,0
2020-07-21,17,La Rioja,26,0,0,0
2020-07-22,17,La Rioja,12,0,1,0
2020-07-23,17,La Rioja,2,0,0,0
2020-07-24,17,La Rioja,13,0,0,0
2020-07-27,17,La Rioja,3,0,0,0
2020-07-28,17,La Rioja,5,0,0,0
2020-07-29,17,La Rioja,3,0,0,0
2020-07-30,17,La Rioja,5,0,0,0
2020-07-31,17,La Rioja,8,0,1,0
2020-08-02,17,La Rioja,0,0,2,0
2020-08-03,17,La Rioja,7,0,1,0
2020-08-04,17,La Rioja,3,0,0,0
2020-08-05,17,La Rioja,7,0,0,0
2020-08-06,17,La Rioja,14,0,1,0
2020-08-07,17,La Rioja,14,0,0,0
2020-08-08,17,La Rioja,9,0,0,0
2020-08-09,17,La Rioja,13,0,2,0
2020-08-10,17,La Rioja,31,0,0,0
2020-08-11,17,La Rioja,34,0,0,0
2020-08-12,17,La Rioja,41,0,1,0
2020-08-13,17,La Rioja,53,0,0,0
2020-08-14,17,La Rioja,80,0,1,0
2020-08-15,17,La Rioja,58,0,3,0
2020-08-16,17,La Rioja,38,0,1,0
2020-08-17,17,La Rioja,58,1,3,0
2020-08-18,17,La Rioja,64,0,3,1
2020-08-19,17,La Rioja,58,0,4,1
2020-08-20,17,La Rioja,68,0,8,1
2020-08-21,17,La Rioja,55,1,3,0
2020-08-22,17,La Rioja,64,0,6,0
2020-08-23,17,La Rioja,74,0,9,0
2020-08-24,17,La Rioja,55,1,3,0
2020-08-25,17,La Rioja,93,0,2,0
2020-08-26,17,La Rioja,89,0,7,0
2020-08-27,17,La Rioja,78,0,6,1
2020-08-28,17,La Rioja,97,0,13,1
2020-08-29,17,La Rioja,160,2,12,0
2020-08-30,17,La Rioja,99,0,8,0
2020-08-31,17,La Rioja,41,1,6,1
2020-09-01,17,La Rioja,92,1,10,0
2020-09-02,17,La Rioja,60,0,9,2
2020-09-03,17,La Rioja,89,1,6,1
2020-09-04,17,La Rioja,96,0,9,1
2020-09-05,17,La Rioja,86,2,9,0
2020-09-06,17,La Rioja,74,1,8,2
2020-09-07,17,La Rioja,96,2,12,1
2020-09-08,17,La Rioja,38,1,12,0
2020-09-09,17,La Rioja,89,2,4,1
2020-09-10,17,La Rioja,52,2,7,0
2020-09-11,17,La Rioja,114,0,10,0
2020-09-12,17,La Rioja,129,0,12,1
2020-09-13,17,La Rioja,121,0,12,1
2020-09-14,17,La Rioja,73,3,11,4
2020-09-15,17,La Rioja,70,2,5,1
2020-09-16,17,La Rioja,166,3,11,4
2020-09-17,17,La Rioja,126,1,10,2
2020-09-18,17,La Rioja,146,1,4,0
2020-09-19,17,La Rioja,117,4,8,0
2020-09-20,17,La Rioja,133,3,5,1
2020-09-21,17,La Rioja,31,4,9,1
2020-09-22,17,La Rioja,83,2,15,0
2020-09-23,17,La Rioja,110,1,8,1
2020-09-24,17,La Rioja,136,1,7,0
2020-09-25,17,La Rioja,109,1,3,3
2020-09-26,17,La Rioja,69,1,8,1
2020-09-27,17,La Rioja,87,2,2,0
2020-09-28,17,La Rioja,84,2,4,0
2020-09-29,17,La Rioja,66,2,10,0
2020-09-30,17,La Rioja,113,4,12,1
2020-10-01,17,La Rioja,82,0,7,1
2020-10-02,17,La Rioja,60,2,10,1
2020-10-03,17,La Rioja,100,0,4,1
2020-10-04,17,La Rioja,52,2,5,0
2020-10-05,17,La Rioja,73,0,6,0
2020-10-06,17,La Rioja,115,0,7,3
2020-10-07,17,La Rioja,118,0,7,1
2020-10-08,17,La Rioja,88,1,8,3
2020-10-09,17,La Rioja,130,2,13,0
2020-10-10,17,La Rioja,78,1,8,1
2020-10-11,17,La Rioja,82,1,6,2
2020-10-12,17,La Rioja,85,1,14,2
2020-10-13,17,La Rioja,176,4,12,2
2020-10-14,17,La Rioja,138,0,11,2
2020-10-15,17,La Rioja,155,1,16,1
2020-10-16,17,La Rioja,196,0,6,2
2020-10-17,17,La Rioja,122,2,13,0
2020-10-18,17,La Rioja,97,0,16,4
2020-10-19,17,La Rioja,140,1,11,3
2020-10-20,17,La Rioja,188,1,23,2
2020-10-21,17,La Rioja,249,0,17,1
2020-10-22,17,La Rioja,192,1,21,1
2020-10-23,17,La Rioja,214,4,14,3
2020-10-24,17,La Rioja,127,3,13,1
2020-10-25,17,La Rioja,112,5,11,1
2020-10-26,17,La Rioja,142,1,23,2
2020-10-27,17,La Rioja,181,2,19,2
2020-10-28,17,La Rioja,236,2,14,1
2020-10-29,17,La Rioja,188,5,20,4
2020-10-30,17,La Rioja,234,3,14,4
2020-10-31,17,La Rioja,165,2,13,3
2020-11-01,17,La Rioja,97,2,19,1
2020-11-02,17,La Rioja,115,1,17,1
2020-11-03,17,La Rioja,213,3,19,2
2020-11-04,17,La Rioja,297,4,18,3
2020-11-05,17,La Rioja,247,3,21,2
2020-11-06,17,La Rioja,237,4,16,3
2020-11-07,17,La Rioja,120,3,12,1
2020-11-08,17,La Rioja,102,3,12,0
