Fecha,cod_ine,provincia,Casos,Fallecidos,Hospitalizados,UCI
2020-04-25,47,Valladolid,70,6,12,0
2020-04-25,48,Bizkaia,48,10,9,2
2020-04-25,49,Zamora,2,6,2,0
2020-04-25,50,Zaragoza,24,6,19,0
2020-04-25,51,Ceuta,0,0,0,0
2020-04-25,52,Melilla,2,0,0,0
2020-04-26,00,No consta,52,0,8,0
2020-04-26,01,Araba/Álava,1,1,0,0
2020-04-26,02,Albacete,14,7,9,1
2020-04-26,03,Alicante/Alacant,5,3,0,0
2020-04-26,04,Almería,0,1,0,0
2020-04-26,05,Ávila,7,3,3,0
2020-04-26,06,Badajoz,3,1,1,0
2020-04-26,07,Balears,6,3,2,0
2020-04-26,08,Barcelona,196,64,36,3
2020-04-26,09,Burgos,22,4,7,1
2020-04-26,10,Cáceres,3,6,6,0
2020-04-26,11,Cádiz,2,4,2,0
2020-04-26,12,Castellón/Castelló,3,3,2,0
2020-04-26,13,Ciudad Real,10,11,4,1
2020-04-26,14,Córdoba,1,0,1,0
2020-04-26,15,A Coruña,22,5,6,0
2020-04-26,16,Cuenca,22,2,17,0
2020-04-26,17,Girona,17,12,7,1
2020-04-26,18,Granada,1,3,1,0
2020-04-26,19,Guadalajara,6,1,2,0
2020-04-26,20,Gipuzkoa,3,1,2,0
2020-04-26,21,Huelva,2,0,0,0
2020-04-26,22,Huesca,0,2,0,0
2020-04-26,23,Jaén,1,1,1,0
2020-04-26,24,León,4,5,5,0
2020-04-26,25,Lleida,2,1,0,1
2020-04-26,26,La Rioja,5,5,1,0
2020-04-26,27,Lugo,0,0,0,0
2020-04-26,28,Madrid,151,58,50,8
2020-04-26,29,Málaga,4,2,5,0
2020-04-26,30,Murcia,1,2,0,0
2020-04-26,31,Navarra,25,3,2,0
2020-04-26,32,Ourense,7,1,7,1
2020-04-26,33,Asturias,2,5,3,0
2020-04-26,34,Palencia,12,2,3,0
2020-04-26,35,Las Palmas,1,0,0,0
2020-04-26,36,Pontevedra,2,0,4,0
2020-04-26,37,Salamanca,25,3,8,0
2020-04-26,38,Santa Cruz de Tenerife,6,1,2,0
2020-04-26,39,Cantabria,24,4,3,0
2020-04-26,40,Segovia,3,4,1,1
2020-04-26,41,Sevilla,4,2,5,0
2020-04-26,42,Soria,5,2,3,1
2020-04-26,43,Tarragona,3,1,4,0
2020-04-26,44,Teruel,1,0,2,0
2020-04-26,45,Toledo,10,6,7,1
2020-04-26,46,Valencia/València,16,7,9,2
2020-04-26,47,Valladolid,42,6,7,0
2020-04-26,48,Bizkaia,45,7,10,0
2020-04-26,49,Zamora,1,0,0,0
2020-04-26,50,Zaragoza,13,7,3,0
2020-04-26,51,Ceuta,0,0,0,0
2020-04-26,52,Melilla,4,0,0,0
2020-04-27,00,No consta,65,0,8,0
2020-04-27,01,Araba/Álava,4,3,4,0
2020-04-27,02,Albacete,26,4,17,0
2020-04-27,03,Alicante/Alacant,16,4,6,0
2020-04-27,04,Almería,3,0,1,0
2020-04-27,05,Ávila,5,3,1,0
2020-04-27,06,Badajoz,3,1,2,0
2020-04-27,07,Balears,6,2,1,0
2020-04-27,08,Barcelona,185,54,68,1
2020-04-27,09,Burgos,24,5,8,0
2020-04-27,10,Cáceres,12,5,7,0
2020-04-27,11,Cádiz,5,4,0,1
2020-04-27,12,Castellón/Castelló,11,2,3,0
2020-04-27,13,Ciudad Real,28,8,12,0
2020-04-27,14,Córdoba,6,0,3,1
2020-04-27,15,A Coruña,20,6,6,0
2020-04-27,16,Cuenca,19,4,12,0
2020-04-27,17,Girona,20,4,10,2
2020-04-27,18,Granada,12,3,2,1
2020-04-27,19,Guadalajara,25,2,5,0
2020-04-27,20,Gipuzkoa,5,3,2,1
2020-04-27,21,Huelva,4,0,2,0
2020-04-27,22,Huesca,9,0,4,0
2020-04-27,23,Jaén,4,1,3,0
2020-04-27,24,León,45,6,17,1
2020-04-27,25,Lleida,10,2,6,2
2020-04-27,26,La Rioja,8,4,5,1
2020-04-27,27,Lugo,1,0,0,0
2020-04-27,28,Madrid,647,53,120,13
2020-04-27,29,Málaga,6,1,4,0
2020-04-27,30,Murcia,7,0,3,0
2020-04-27,31,Navarra,31,6,4,0
2020-04-27,32,Ourense,11,3,4,0
2020-04-27,33,Asturias,6,4,8,0
2020-04-27,34,Palencia,20,3,2,0
2020-04-27,35,Las Palmas,5,0,0,0
2020-04-27,36,Pontevedra,21,0,3,0
2020-04-27,37,Salamanca,32,4,6,0
2020-04-27,38,Santa Cruz de Tenerife,7,1,4,1
2020-04-27,39,Cantabria,10,1,2,0
2020-04-27,40,Segovia,14,2,3,0
2020-04-27,41,Sevilla,15,2,7,1
2020-04-27,42,Soria,5,2,1,0
2020-04-27,43,Tarragona,12,7,1,0
2020-04-27,44,Teruel,3,1,2,0
2020-04-27,45,Toledo,38,6,27,0
2020-04-27,46,Valencia/València,21,8,17,0
2020-04-27,47,Valladolid,50,7,10,1
2020-04-27,48,Bizkaia,61,7,11,0
2020-04-27,49,Zamora,8,0,4,1
2020-04-27,50,Zaragoza,43,10,21,2
2020-04-27,51,Ceuta,0,0,0,0
2020-04-27,52,Melilla,0,0,1,0
2020-04-28,00,No consta,67,1,9,0
2020-04-28,01,Araba/Álava,9,0,3,0
2020-04-28,02,Albacete,22,3,12,0
2020-04-28,03,Alicante/Alacant,30,1,12,2
2020-04-28,04,Almería,0,1,1,0
2020-04-28,05,Ávila,12,3,2,0
2020-04-28,06,Badajoz,6,0,1,0
2020-04-28,07,Balears,5,6,1,0
2020-04-28,08,Barcelona,311,63,42,4
2020-04-28,09,Burgos,45,2,5,0
2020-04-28,10,Cáceres,29,4,14,0
2020-04-28,11,Cádiz,5,3,6,0
2020-04-28,12,Castellón/Castelló,6,4,1,0
2020-04-28,13,Ciudad Real,19,8,10,0
2020-04-28,14,Córdoba,3,1,3,1
2020-04-28,15,A Coruña,30,1,7,3
2020-04-28,16,Cuenca,42,6,34,0
2020-04-28,17,Girona,26,7,2,0
2020-04-28,18,Granada,8,1,2,1
2020-04-28,19,Guadalajara,11,3,1,0
2020-04-28,20,Gipuzkoa,8,4,1,0
2020-04-28,21,Huelva,0,2,0,0
2020-04-28,22,Huesca,5,1,1,0
2020-04-28,23,Jaén,2,1,1,1
2020-04-28,24,León,29,6,8,0
2020-04-28,25,Lleida,10,3,0,1
2020-04-28,26,La Rioja,17,1,9,0
2020-04-28,27,Lugo,4,0,0,0
2020-04-28,28,Madrid,569,46,93,13
2020-04-28,29,Málaga,7,0,3,1
2020-04-28,30,Murcia,7,0,0,0
2020-04-28,31,Navarra,32,6,9,0
2020-04-28,32,Ourense,5,0,2,0
2020-04-28,33,Asturias,15,7,10,0
2020-04-28,34,Palencia,14,1,1,0
2020-04-28,35,Las Palmas,0,0,0,0
2020-04-28,36,Pontevedra,7,1,2,0
2020-04-28,37,Salamanca,7,6,5,2
2020-04-28,38,Santa Cruz de Tenerife,7,1,1,1
2020-04-28,39,Cantabria,26,2,1,0
2020-04-28,40,Segovia,18,4,4,0
2020-04-28,41,Sevilla,13,1,3,1
2020-04-28,42,Soria,7,3,1,0
2020-04-28,43,Tarragona,18,3,3,0
2020-04-28,44,Teruel,4,2,0,0
2020-04-28,45,Toledo,43,3,15,1
2020-04-28,46,Valencia/València,29,16,7,0
2020-04-28,47,Valladolid,43,3,13,1
2020-04-28,48,Bizkaia,45,14,17,0
2020-04-28,49,Zamora,4,0,3,0
2020-04-28,50,Zaragoza,54,4,16,1
2020-04-28,51,Ceuta,1,0,0,0
2020-04-28,52,Melilla,1,0,0,0
2020-04-29,00,No consta,59,2,11,1
2020-04-29,01,Araba/Álava,5,0,1,0
2020-04-29,02,Albacete,34,8,15,0
2020-04-29,03,Alicante/Alacant,41,3,5,0
2020-04-29,04,Almería,1,0,0,0
2020-04-29,05,Ávila,6,1,4,0
2020-04-29,06,Badajoz,8,2,5,0
2020-04-29,07,Balears,9,3,5,0
2020-04-29,08,Barcelona,212,60,50,2
2020-04-29,09,Burgos,25,2,6,0
2020-04-29,10,Cáceres,12,5,3,0
2020-04-29,11,Cádiz,4,1,3,0
2020-04-29,12,Castellón/Castelló,14,1,2,0
2020-04-29,13,Ciudad Real,28,7,9,0
2020-04-29,14,Córdoba,4,1,0,1
2020-04-29,15,A Coruña,28,2,8,0
2020-04-29,16,Cuenca,38,2,26,0
2020-04-29,17,Girona,36,6,4,1
2020-04-29,18,Granada,11,2,4,0
2020-04-29,19,Guadalajara,22,2,8,1
2020-04-29,20,Gipuzkoa,6,1,2,0
2020-04-29,21,Huelva,0,0,0,0
2020-04-29,22,Huesca,5,2,3,0
2020-04-29,23,Jaén,3,2,2,0
2020-04-29,24,León,12,1,8,0
2020-04-29,25,Lleida,2,0,0,0
2020-04-29,26,La Rioja,19,2,2,0
2020-04-29,27,Lugo,2,0,1,1
2020-04-29,28,Madrid,456,56,75,7
2020-04-29,29,Málaga,16,2,5,0
2020-04-29,30,Murcia,9,0,1,1
2020-04-29,31,Navarra,30,2,3,0
2020-04-29,32,Ourense,4,1,0,0
2020-04-29,33,Asturias,11,4,4,0
2020-04-29,34,Palencia,1,1,1,0
2020-04-29,35,Las Palmas,2,0,1,0
2020-04-29,36,Pontevedra,9,0,1,1
2020-04-29,37,Salamanca,25,7,8,3
2020-04-29,38,Santa Cruz de Tenerife,1,1,3,0
2020-04-29,39,Cantabria,26,0,0,0
2020-04-29,40,Segovia,10,2,2,0
2020-04-29,41,Sevilla,8,1,3,0
2020-04-29,42,Soria,8,0,0,0
2020-04-29,43,Tarragona,13,1,2,0
2020-04-29,44,Teruel,0,1,1,1
2020-04-29,45,Toledo,35,10,18,0
2020-04-29,46,Valencia/València,43,2,5,0
2020-04-29,47,Valladolid,27,6,8,1
2020-04-29,48,Bizkaia,77,7,9,0
2020-04-29,49,Zamora,6,3,2,0
2020-04-29,50,Zaragoza,18,11,6,3
2020-04-29,51,Ceuta,0,0,0,0
2020-04-29,52,Melilla,2,0,0,0
2020-04-30,00,No consta,56,2,8,1
2020-04-30,01,Araba/Álava,5,1,1,0
2020-04-30,02,Albacete,16,3,9,0
2020-04-30,03,Alicante/Alacant,28,4,5,0
2020-04-30,04,Almería,3,1,1,0
2020-04-30,05,Ávila,4,2,1,0
2020-04-30,06,Badajoz,3,1,0,0
2020-04-30,07,Balears,9,4,4,0
2020-04-30,08,Barcelona,223,54,55,2
2020-04-30,09,Burgos,16,6,5,1
2020-04-30,10,Cáceres,21,1,7,0
2020-04-30,11,Cádiz,8,1,1,0
2020-04-30,12,Castellón/Castelló,9,2,0,0
2020-04-30,13,Ciudad Real,25,7,9,1
2020-04-30,14,Córdoba,6,1,2,0
2020-04-30,15,A Coruña,19,4,7,0
2020-04-30,16,Cuenca,43,2,30,1
2020-04-30,17,Girona,16,5,6,0
2020-04-30,18,Granada,20,1,2,0
2020-04-30,19,Guadalajara,18,1,12,0
2020-04-30,20,Gipuzkoa,6,1,3,0
2020-04-30,21,Huelva,0,0,0,0
2020-04-30,22,Huesca,2,0,2,0
2020-04-30,23,Jaén,11,1,2,0
2020-04-30,24,León,49,5,6,0
2020-04-30,25,Lleida,10,0,1,0
2020-04-30,26,La Rioja,8,1,2,0
2020-04-30,27,Lugo,0,0,0,0
2020-04-30,28,Madrid,338,53,83,8
2020-04-30,29,Málaga,8,0,3,1
2020-04-30,30,Murcia,3,2,6,1
2020-04-30,31,Navarra,29,3,4,1
2020-04-30,32,Ourense,10,2,0,0
2020-04-30,33,Asturias,15,1,2,1
2020-04-30,34,Palencia,7,0,2,0
2020-04-30,35,Las Palmas,1,1,1,0
2020-04-30,36,Pontevedra,10,2,1,1
2020-04-30,37,Salamanca,7,4,3,1
2020-04-30,38,Santa Cruz de Tenerife,7,1,2,0
2020-04-30,39,Cantabria,14,2,1,0
2020-04-30,40,Segovia,14,0,3,0
2020-04-30,41,Sevilla,5,1,1,0
2020-04-30,42,Soria,7,4,2,0
2020-04-30,43,Tarragona,35,4,3,0
2020-04-30,44,Teruel,1,1,0,0
2020-04-30,45,Toledo,48,5,21,0
2020-04-30,46,Valencia/València,45,3,20,0
2020-04-30,47,Valladolid,40,11,5,1
2020-04-30,48,Bizkaia,127,8,10,1
2020-04-30,49,Zamora,3,0,2,0
2020-04-30,50,Zaragoza,31,4,7,0
2020-04-30,51,Ceuta,0,0,0,0
2020-04-30,52,Melilla,1,0,0,0
2020-05-01,00,No consta,29,2,7,1
2020-05-01,01,Araba/Álava,6,1,0,0
2020-05-01,02,Albacete,10,0,6,0
2020-05-01,03,Alicante/Alacant,10,3,6,1
2020-05-01,04,Almería,1,0,0,0
2020-05-01,05,Ávila,10,3,1,0
2020-05-01,06,Badajoz,9,1,1,0
2020-05-01,07,Balears,7,1,3,1
2020-05-01,08,Barcelona,138,43,41,1
2020-05-01,09,Burgos,14,6,2,1
2020-05-01,10,Cáceres,17,1,6,0
2020-05-01,11,Cádiz,4,1,2,0
2020-05-01,12,Castellón/Castelló,2,1,0,0
2020-05-01,13,Ciudad Real,12,4,7,1
2020-05-01,14,Córdoba,3,1,0,0
2020-05-01,15,A Coruña,13,0,1,1
2020-05-01,16,Cuenca,32,0,28,0
2020-05-01,17,Girona,17,4,4,0
2020-05-01,18,Granada,5,2,1,0
2020-05-01,19,Guadalajara,13,5,4,0
2020-05-01,20,Gipuzkoa,5,1,0,0
2020-05-01,21,Huelva,0,0,0,0
2020-05-01,22,Huesca,3,0,2,0
2020-05-01,23,Jaén,14,0,5,0
2020-05-01,24,León,9,2,5,0
2020-05-01,25,Lleida,4,3,1,0
2020-05-01,26,La Rioja,2,0,0,0
2020-05-01,27,Lugo,2,0,0,0
2020-05-01,28,Madrid,150,39,48,7
2020-05-01,29,Málaga,3,1,0,0
2020-05-01,30,Murcia,2,1,0,0
2020-05-01,31,Navarra,30,5,4,0
2020-05-01,32,Ourense,9,3,0,0
2020-05-01,33,Asturias,1,6,3,2
2020-05-01,34,Palencia,9,0,1,0
2020-05-01,35,Las Palmas,2,0,1,0
2020-05-01,36,Pontevedra,8,1,2,0
2020-05-01,37,Salamanca,6,2,3,0
2020-05-01,38,Santa Cruz de Tenerife,6,2,0,0
2020-05-01,39,Cantabria,12,2,0,0
2020-05-01,40,Segovia,2,0,1,0
2020-05-01,41,Sevilla,12,1,3,0
2020-05-01,42,Soria,4,2,2,0
2020-05-01,43,Tarragona,3,3,2,1
2020-05-01,44,Teruel,0,0,0,0
2020-05-01,45,Toledo,14,3,13,0
2020-05-01,46,Valencia/València,46,7,9,0
2020-05-01,47,Valladolid,27,1,4,1
2020-05-01,48,Bizkaia,40,10,6,0
2020-05-01,49,Zamora,0,1,0,0
2020-05-01,50,Zaragoza,16,1,5,2
2020-05-01,51,Ceuta,0,0,0,0
2020-05-01,52,Melilla,1,0,0,0
2020-05-02,00,No consta,19,1,8,0
2020-05-02,01,Araba/Álava,2,1,1,0
2020-05-02,02,Albacete,4,4,4,2
2020-05-02,03,Alicante/Alacant,9,2,3,1
2020-05-02,04,Almería,0,0,1,0
2020-05-02,05,Ávila,7,1,2,0
2020-05-02,06,Badajoz,3,0,0,0
2020-05-02,07,Balears,2,0,2,0
2020-05-02,08,Barcelona,115,45,39,0
2020-05-02,09,Burgos,9,3,1,0
2020-05-02,10,Cáceres,3,2,1,0
2020-05-02,11,Cádiz,4,1,2,0
2020-05-02,12,Castellón/Castelló,7,4,0,0
2020-05-02,13,Ciudad Real,8,4,4,0
2020-05-02,14,Córdoba,1,1,1,0
2020-05-02,15,A Coruña,12,5,5,1
2020-05-02,16,Cuenca,9,2,6,0
2020-05-02,17,Girona,5,6,5,0
2020-05-02,18,Granada,4,1,0,0
2020-05-02,19,Guadalajara,8,0,5,0
2020-05-02,20,Gipuzkoa,2,3,0,0
2020-05-02,21,Huelva,0,0,0,0
2020-05-02,22,Huesca,1,0,0,0
2020-05-02,23,Jaén,13,0,4,1
2020-05-02,24,León,16,8,2,0
2020-05-02,25,Lleida,4,0,0,0
2020-05-02,26,La Rioja,2,1,1,0
2020-05-02,27,Lugo,2,0,0,0
2020-05-02,28,Madrid,138,50,54,4
2020-05-02,29,Málaga,4,0,3,0
2020-05-02,30,Murcia,1,3,2,0
2020-05-02,31,Navarra,14,3,5,0
2020-05-02,32,Ourense,4,1,1,0
2020-05-02,33,Asturias,2,0,3,0
2020-05-02,34,Palencia,10,0,0,0
2020-05-02,35,Las Palmas,3,1,1,0
2020-05-02,36,Pontevedra,6,0,0,0
2020-05-02,37,Salamanca,9,6,4,0
2020-05-02,38,Santa Cruz de Tenerife,2,0,0,0
2020-05-02,39,Cantabria,4,2,0,0
2020-05-02,40,Segovia,2,2,0,0
2020-05-02,41,Sevilla,3,4,2,0
2020-05-02,42,Soria,5,3,0,0
2020-05-02,43,Tarragona,1,2,0,0
2020-05-02,44,Teruel,0,0,2,0
2020-05-02,45,Toledo,10,6,9,0
2020-05-02,46,Valencia/València,8,2,6,0
2020-05-02,47,Valladolid,5,7,9,1
2020-05-02,48,Bizkaia,39,7,4,0
2020-05-02,49,Zamora,2,2,1,0
2020-05-02,50,Zaragoza,21,6,9,1
2020-05-02,51,Ceuta,0,0,0,0
2020-05-02,52,Melilla,2,0,0,0
2020-05-03,00,No consta,9,2,5,0
2020-05-03,01,Araba/Álava,2,0,0,0
2020-05-03,02,Albacete,8,2,5,0
2020-05-03,03,Alicante/Alacant,3,4,2,0
2020-05-03,04,Almería,0,1,0,1
2020-05-03,05,Ávila,2,0,1,0
2020-05-03,06,Badajoz,1,0,1,0
2020-05-03,07,Balears,1,1,1,0
2020-05-03,08,Barcelona,53,50,30,0
2020-05-03,09,Burgos,11,6,5,0
2020-05-03,10,Cáceres,2,0,2,1
2020-05-03,11,Cádiz,0,1,0,0
2020-05-03,12,Castellón/Castelló,0,2,3,0
2020-05-03,13,Ciudad Real,13,3,8,0
2020-05-03,14,Córdoba,2,0,1,0
2020-05-03,15,A Coruña,12,5,3,0
2020-05-03,16,Cuenca,8,3,5,0
2020-05-03,17,Girona,10,10,2,0
2020-05-03,18,Granada,3,2,4,0
2020-05-03,19,Guadalajara,13,1,4,0
2020-05-03,20,Gipuzkoa,1,2,1,0
2020-05-03,21,Huelva,0,1,0,0
2020-05-03,22,Huesca,1,0,0,0
2020-05-03,23,Jaén,1,2,0,0
2020-05-03,24,León,3,4,4,0
2020-05-03,25,Lleida,2,2,1,0
2020-05-03,26,La Rioja,1,1,2,0
2020-05-03,27,Lugo,1,0,1,0
2020-05-03,28,Madrid,156,41,52,8
2020-05-03,29,Málaga,3,0,1,0
2020-05-03,30,Murcia,0,0,0,0
2020-05-03,31,Navarra,23,6,6,0
2020-05-03,32,Ourense,9,1,3,0
2020-05-03,33,Asturias,2,4,2,0
2020-05-03,34,Palencia,0,0,2,0
2020-05-03,35,Las Palmas,0,0,0,0
2020-05-03,36,Pontevedra,2,0,2,0
2020-05-03,37,Salamanca,8,1,2,0
2020-05-03,38,Santa Cruz de Tenerife,5,1,0,0
2020-05-03,39,Cantabria,2,1,1,0
2020-05-03,40,Segovia,5,0,4,1
2020-05-03,41,Sevilla,2,2,1,0
2020-05-03,42,Soria,4,0,2,0
2020-05-03,43,Tarragona,2,0,0,0
2020-05-03,44,Teruel,0,1,0,0
2020-05-03,45,Toledo,10,8,5,0
2020-05-03,46,Valencia/València,13,4,5,0
2020-05-03,47,Valladolid,10,5,6,0
2020-05-03,48,Bizkaia,13,10,3,1
2020-05-03,49,Zamora,2,2,1,1
2020-05-03,50,Zaragoza,15,5,2,1
2020-05-03,51,Ceuta,0,0,0,0
2020-05-03,52,Melilla,2,0,0,0
2020-05-04,00,No consta,35,4,9,0
2020-05-04,01,Araba/Álava,10,3,3,0
2020-05-04,02,Albacete,18,3,8,0
2020-05-04,03,Alicante/Alacant,18,1,6,0
2020-05-04,04,Almería,0,0,0,0
2020-05-04,05,Ávila,5,3,1,0
2020-05-04,06,Badajoz,2,0,2,0
2020-05-04,07,Balears,5,1,3,0
2020-05-04,08,Barcelona,120,38,32,4
2020-05-04,09,Burgos,10,2,1,0
2020-05-04,10,Cáceres,7,0,8,0
2020-05-04,11,Cádiz,3,2,1,0
2020-05-04,12,Castellón/Castelló,6,2,3,0
2020-05-04,13,Ciudad Real,21,4,15,0
2020-05-04,14,Córdoba,1,1,1,0
2020-05-04,15,A Coruña,13,3,10,1
2020-05-04,16,Cuenca,25,5,13,0
2020-05-04,17,Girona,21,4,5,1
2020-05-04,18,Granada,8,3,0,0
2020-05-04,19,Guadalajara,49,1,28,0
2020-05-04,20,Gipuzkoa,6,2,1,0
2020-05-04,21,Huelva,0,0,0,0
2020-05-04,22,Huesca,1,0,1,0
2020-05-04,23,Jaén,4,0,4,1
2020-05-04,24,León,14,4,9,0
2020-05-04,25,Lleida,12,1,1,0
2020-05-04,26,La Rioja,10,1,0,0
2020-05-04,27,Lugo,1,0,0,0
2020-05-04,28,Madrid,375,47,72,5
2020-05-04,29,Málaga,4,4,3,0
2020-05-04,30,Murcia,7,0,2,0
2020-05-04,31,Navarra,16,1,4,1
2020-05-04,32,Ourense,6,1,4,0
2020-05-04,33,Asturias,1,1,2,0
2020-05-04,34,Palencia,3,2,2,0
2020-05-04,35,Las Palmas,0,0,0,0
2020-05-04,36,Pontevedra,5,0,0,0
2020-05-04,37,Salamanca,16,6,8,0
2020-05-04,38,Santa Cruz de Tenerife,1,0,3,0
2020-05-04,39,Cantabria,4,2,1,0
2020-05-04,40,Segovia,7,1,2,0
2020-05-04,41,Sevilla,3,3,3,0
2020-05-04,42,Soria,8,2,2,0
2020-05-04,43,Tarragona,5,5,2,0
2020-05-04,44,Teruel,0,1,0,0
2020-05-04,45,Toledo,32,2,21,1
2020-05-04,46,Valencia/València,23,3,6,0
2020-05-04,47,Valladolid,18,1,7,0
2020-05-04,48,Bizkaia,23,7,5,0
2020-05-04,49,Zamora,6,0,4,1
2020-05-04,50,Zaragoza,25,9,11,2
2020-05-04,51,Ceuta,0,0,0,0
2020-05-04,52,Melilla,0,0,0,0
2020-05-05,00,No consta,29,2,8,0
2020-05-05,01,Araba/Álava,5,0,0,0
2020-05-05,02,Albacete,10,1,4,0
2020-05-05,03,Alicante/Alacant,25,3,8,3
2020-05-05,04,Almería,0,0,1,0
2020-05-05,05,Ávila,5,2,1,0
2020-05-05,06,Badajoz,2,1,0,0
2020-05-05,07,Balears,6,1,4,1
2020-05-05,08,Barcelona,130,42,40,2
2020-05-05,09,Burgos,10,1,4,0
2020-05-05,10,Cáceres,11,5,6,0
2020-05-05,11,Cádiz,7,1,0,0
2020-05-05,12,Castellón/Castelló,5,1,0,0
2020-05-05,13,Ciudad Real,19,11,8,2
2020-05-05,14,Córdoba,4,1,2,0
2020-05-05,15,A Coruña,13,4,6,1
2020-05-05,16,Cuenca,65,1,45,1
2020-05-05,17,Girona,15,6,4,0
2020-05-05,18,Granada,3,2,2,0
2020-05-05,19,Guadalajara,7,3,4,0
2020-05-05,20,Gipuzkoa,6,3,2,0
2020-05-05,21,Huelva,0,2,0,0
2020-05-05,22,Huesca,6,1,0,0
2020-05-05,23,Jaén,15,1,2,0
2020-05-05,24,León,12,3,6,0
2020-05-05,25,Lleida,3,1,2,0
2020-05-05,26,La Rioja,8,1,1,0
2020-05-05,27,Lugo,0,0,0,0
2020-05-05,28,Madrid,303,34,50,1
2020-05-05,29,Málaga,11,0,4,0
2020-05-05,30,Murcia,10,1,3,1
2020-05-05,31,Navarra,22,4,9,0
2020-05-05,32,Ourense,1,1,2,1
2020-05-05,33,Asturias,5,3,5,0
2020-05-05,34,Palencia,2,0,0,0
2020-05-05,35,Las Palmas,2,0,1,0
2020-05-05,36,Pontevedra,3,1,7,1
2020-05-05,37,Salamanca,16,6,4,0
2020-05-05,38,Santa Cruz de Tenerife,3,1,0,0
2020-05-05,39,Cantabria,4,0,0,0
2020-05-05,40,Segovia,3,1,5,0
2020-05-05,41,Sevilla,15,2,3,0
2020-05-05,42,Soria,4,3,0,0
2020-05-05,43,Tarragona,9,1,2,0
2020-05-05,44,Teruel,1,1,0,0
2020-05-05,45,Toledo,27,5,15,0
2020-05-05,46,Valencia/València,25,4,9,1
2020-05-05,47,Valladolid,26,4,6,0
2020-05-05,48,Bizkaia,33,6,6,1
2020-05-05,49,Zamora,12,2,1,0
2020-05-05,50,Zaragoza,15,3,1,0
2020-05-05,51,Ceuta,8,0,1,0
2020-05-05,52,Melilla,0,0,0,0
2020-05-06,00,No consta,26,3,9,1
2020-05-06,01,Araba/Álava,6,0,1,0
2020-05-06,02,Albacete,17,4,9,0
2020-05-06,03,Alicante/Alacant,17,3,8,0
2020-05-06,04,Almería,2,0,0,1
2020-05-06,05,Ávila,2,2,1,1
2020-05-06,06,Badajoz,6,0,1,1
2020-05-06,07,Balears,8,0,2,1
2020-05-06,08,Barcelona,181,30,37,0
2020-05-06,09,Burgos,10,1,3,0
2020-05-06,10,Cáceres,24,5,6,0
2020-05-06,11,Cádiz,2,0,1,0
2020-05-06,12,Castellón/Castelló,1,1,1,0
2020-05-06,13,Ciudad Real,20,2,5,1
2020-05-06,14,Córdoba,3,0,2,1
2020-05-06,15,A Coruña,12,1,7,0
2020-05-06,16,Cuenca,57,3,47,0
2020-05-06,17,Girona,7,3,1,0
2020-05-06,18,Granada,8,0,2,0
2020-05-06,19,Guadalajara,7,0,7,0
2020-05-06,20,Gipuzkoa,9,1,1,0
2020-05-06,21,Huelva,0,0,0,0
2020-05-06,22,Huesca,2,1,0,0
2020-05-06,23,Jaén,1,2,0,1
2020-05-06,24,León,9,3,2,0
2020-05-06,25,Lleida,2,0,1,1
2020-05-06,26,La Rioja,9,2,2,0
2020-05-06,27,Lugo,1,0,1,0
2020-05-06,28,Madrid,283,34,54,4
2020-05-06,29,Málaga,6,1,1,0
2020-05-06,30,Murcia,6,0,3,0
2020-05-06,31,Navarra,18,3,7,0
2020-05-06,32,Ourense,9,1,9,0
2020-05-06,33,Asturias,9,1,2,2
2020-05-06,34,Palencia,9,2,0,0
2020-05-06,35,Las Palmas,2,0,0,0
2020-05-06,36,Pontevedra,9,1,0,1
2020-05-06,37,Salamanca,8,5,4,0
2020-05-06,38,Santa Cruz de Tenerife,2,4,2,1
2020-05-06,39,Cantabria,13,1,2,0
2020-05-06,40,Segovia,4,1,3,1
2020-05-06,41,Sevilla,6,2,2,0
2020-05-06,42,Soria,5,0,4,0
2020-05-06,43,Tarragona,8,2,1,0
2020-05-06,44,Teruel,0,0,0,0
2020-05-06,45,Toledo,26,8,8,1
2020-05-06,46,Valencia/València,28,6,8,1
2020-05-06,47,Valladolid,34,5,2,0
2020-05-06,48,Bizkaia,23,4,8,0
2020-05-06,49,Zamora,2,0,3,0
2020-05-06,50,Zaragoza,22,5,4,1
2020-05-06,51,Ceuta,0,0,0,0
2020-05-06,52,Melilla,0,0,0,0
2020-05-07,00,No consta,27,2,5,0
2020-05-07,01,Araba/Álava,6,1,1,0
2020-05-07,02,Albacete,8,2,5,1
2020-05-07,03,Alicante/Alacant,8,1,5,1
2020-05-07,04,Almería,1,0,2,0
2020-05-07,05,Ávila,6,1,1,0
2020-05-07,06,Badajoz,5,0,3,0
2020-05-07,07,Balears,6,4,0,0
2020-05-07,08,Barcelona,130,36,37,2
2020-05-07,09,Burgos,9,3,7,0
2020-05-07,10,Cáceres,23,4,5,0
2020-05-07,11,Cádiz,1,2,0,0
2020-05-07,12,Castellón/Castelló,7,0,1,0
2020-05-07,13,Ciudad Real,24,2,6,2
2020-05-07,14,Córdoba,2,1,2,0
2020-05-07,15,A Coruña,18,1,2,0
2020-05-07,16,Cuenca,38,0,27,1
2020-05-07,17,Girona,15,7,1,0
2020-05-07,18,Granada,3,0,1,0
2020-05-07,19,Guadalajara,10,3,3,0
2020-05-07,20,Gipuzkoa,7,0,0,0
